State n = 1
2.9e-12,12866.5,1.65548e+08
2.92e-12,12955,1.67833e+08
2.94e-12,13043.5,1.70133e+08
2.96e-12,13132,1.72449e+08
2.98e-12,13220.5,1.74781e+08
3e-12,13308.9,1.77127e+08
3.02e-12,13397.4,1.7949e+08
3.04e-12,13485.8,1.81868e+08
3.06e-12,13574.3,1.84261e+08
3.08e-12,13662.7,1.8667e+08
3.1e-12,13751.2,1.89095e+08
3.12e-12,13839.6,1.91535e+08
3.14e-12,13928,1.9399e+08
3.16e-12,14016.5,1.96461e+08
3.18e-12,14104.9,1.98948e+08
3.2e-12,14193.3,2.01449e+08
3.22e-12,14281.7,2.03967e+08
3.24e-12,14370.1,2.065e+08
3.26e-12,14458.5,2.09048e+08
3.28e-12,14546.9,2.11612e+08
3.3e-12,14635.3,2.14191e+08
3.32e-12,14723.6,2.16786e+08
3.34e-12,14812,2.19396e+08
3.36e-12,14900.4,2.22021e+08
3.38e-12,14988.7,2.24662e+08
3.4e-12,15077.1,2.27319e+08
3.42e-12,15165.4,2.29991e+08
3.44e-12,15253.8,2.32678e+08
3.46e-12,15342.1,2.35381e+08
3.48e-12,15430.5,2.38099e+08
3.5e-12,15518.8,2.40832e+08
3.52e-12,15607.1,2.43581e+08
3.54e-12,15695.4,2.46346e+08
3.56e-12,15783.7,2.49126e+08
3.58e-12,15872,2.51921e+08
3.6e-12,15960.3,2.54731e+08
3.62e-12,16048.6,2.57557e+08
3.64e-12,16136.9,2.60399e+08
3.66e-12,16225.1,2.63255e+08
3.68e-12,16313.4,2.66127e+08
3.7e-12,16401.7,2.69015e+08
3.72e-12,16489.9,2.71918e+08
3.74e-12,16578.2,2.74836e+08
3.76e-12,16666.4,2.77769e+08
3.78e-12,16754.7,2.80718e+08
3.8e-12,16842.9,2.83683e+08
3.82e-12,16931.1,2.86662e+08
3.84e-12,17019.3,2.89657e+08
3.86e-12,17107.5,2.92667e+08
3.88e-12,17195.7,2.95693e+08
3.9e-12,17283.9,2.98734e+08
3.92e-12,17372.1,3.0179e+08
3.94e-12,17460.3,3.04862e+08
3.96e-12,17548.5,3.07949e+08
3.98e-12,17636.6,3.11051e+08
4e-12,17724.8,3.14168e+08
4.02e-12,17812.9,3.17301e+08
4.04e-12,17901.1,3.20449e+08
4.06e-12,17989.2,3.23613e+08
4.08e-12,18077.4,3.26791e+08
4.1e-12,18165.5,3.29985e+08
4.12e-12,18253.6,3.33194e+08
4.14e-12,18341.7,3.36419e+08
4.16e-12,18429.8,3.39658e+08
4.18e-12,18517.9,3.42913e+08
4.2e-12,18606,3.46184e+08
4.22e-12,18694.1,3.49469e+08
4.24e-12,18782.2,3.5277e+08
4.26e-12,18870.2,3.56086e+08
4.28e-12,18958.3,3.59417e+08
4.3e-12,19046.3,3.62763e+08
4.32e-12,19134.4,3.66125e+08
4.34e-12,19222.4,3.69502e+08
4.36e-12,19310.5,3.72894e+08
4.38e-12,19398.5,3.76301e+08
4.4e-12,19486.5,3.79723e+08
4.42e-12,19574.5,3.83161e+08
4.44e-12,19662.5,3.86614e+08
4.46e-12,19750.5,3.90082e+08
4.48e-12,19838.5,3.93565e+08
4.5e-12,19926.4,3.97063e+08
4.52e-12,20014.4,4.00577e+08
4.54e-12,20102.4,4.04105e+08
4.56e-12,20190.3,4.07649e+08
4.58e-12,20278.3,4.11208e+08
4.6e-12,20366.2,4.14782e+08
4.62e-12,20454.1,4.18371e+08
4.64e-12,20542,4.21976e+08
4.66e-12,20630,4.25595e+08
4.68e-12,20717.9,4.2923e+08
4.7e-12,20805.8,4.32879e+08
4.72e-12,20893.6,4.36544e+08
4.74e-12,20981.5,4.40224e+08
4.76e-12,21069.4,4.43919e+08
4.78e-12,21157.3,4.47629e+08
4.8e-12,21245.1,4.51355e+08
4.82e-12,21333,4.55095e+08
4.84e-12,21420.8,4.5885e+08
4.86e-12,21508.6,4.62621e+08
4.88e-12,21596.4,4.66406e+08
4.9e-12,21684.2,4.70207e+08
4.92e-12,21772.1,4.74022e+08
4.94e-12,21859.8,4.77853e+08
4.96e-12,21947.6,4.81698e+08
4.98e-12,22035.4,4.85559e+08
5e-12,22123.2,4.89435e+08
5.02e-12,22210.9,4.93326e+08
5.04e-12,22298.7,4.97231e+08
5.06e-12,22386.4,5.01152e+08
5.08e-12,22474.2,5.05088e+08
5.1e-12,22561.9,5.09039e+08
5.12e-12,22649.6,5.13004e+08
5.14e-12,22737.3,5.16985e+08
5.16e-12,22825,5.20981e+08
5.18e-12,22912.7,5.24991e+08
5.2e-12,23000.4,5.29017e+08
5.22e-12,23088,5.33058e+08
5.24e-12,23175.7,5.37113e+08
5.26e-12,23263.4,5.41184e+08
5.28e-12,23351,5.45269e+08
5.3e-12,23438.6,5.49369e+08
5.32e-12,23526.3,5.53485e+08
5.34e-12,23613.9,5.57615e+08
5.36e-12,23701.5,5.6176e+08
5.38e-12,23789.1,5.6592e+08
5.4e-12,23876.7,5.70095e+08
5.42e-12,23964.2,5.74284e+08
5.44e-12,24051.8,5.78489e+08
5.46e-12,24139.4,5.82709e+08
5.48e-12,24226.9,5.86943e+08
5.5e-12,24314.4,5.91192e+08
5.52e-12,24402,5.95456e+08
5.54e-12,24489.5,5.99735e+08
5.56e-12,24577,6.04029e+08
5.58e-12,24664.5,6.08338e+08
5.6e-12,24752,6.12661e+08
5.62e-12,24839.5,6.17e+08
5.64e-12,24927,6.21353e+08
5.66e-12,25014.4,6.25721e+08
5.68e-12,25101.9,6.30104e+08
5.7e-12,25189.3,6.34501e+08
5.72e-12,25276.7,6.38913e+08
5.74e-12,25364.2,6.43341e+08
5.76e-12,25451.6,6.47782e+08
5.78e-12,25539,6.52239e+08
5.8e-12,25626.4,6.56711e+08
5.82e-12,25713.7,6.61197e+08
5.84e-12,25801.1,6.65698e+08
5.86e-12,25888.5,6.70213e+08
5.88e-12,25975.8,6.74744e+08
5.9e-12,26063.2,6.79289e+08
5.92e-12,26150.5,6.83849e+08
5.94e-12,26237.8,6.88423e+08
5.96e-12,26325.1,6.93013e+08
5.98e-12,26412.4,6.97616e+08
6e-12,26499.7,7.02235e+08
6.02e-12,26587,7.06868e+08
6.04e-12,26674.3,7.11516e+08
6.06e-12,26761.5,7.16179e+08
6.08e-12,26848.8,7.20856e+08
6.1e-12,26936,7.25548e+08
6.12e-12,27023.2,7.30255e+08
6.14e-12,27110.4,7.34976e+08
6.16e-12,27197.7,7.39712e+08
6.18e-12,27284.8,7.44463e+08
6.2e-12,27372,7.49228e+08
6.22e-12,27459.2,7.54008e+08
6.24e-12,27546.4,7.58802e+08
6.26e-12,27633.5,7.63611e+08
6.28e-12,27720.7,7.68434e+08
6.3e-12,27807.8,7.73273e+08
6.32e-12,27894.9,7.78125e+08
6.34e-12,27982,7.82993e+08
6.36e-12,28069.1,7.87874e+08
6.38e-12,28156.2,7.92771e+08
6.4e-12,28243.3,7.97682e+08
6.42e-12,28330.3,8.02607e+08
6.44e-12,28417.4,8.07547e+08
6.46e-12,28504.4,8.12501e+08
6.48e-12,28591.4,8.1747e+08
6.5e-12,28678.5,8.22454e+08
6.52e-12,28765.5,8.27452e+08
6.54e-12,28852.5,8.32464e+08
6.56e-12,28939.4,8.37491e+08
6.58e-12,29026.4,8.42532e+08
6.6e-12,29113.4,8.47588e+08
6.62e-12,29200.3,8.52659e+08
6.64e-12,29287.3,8.57743e+08
6.66e-12,29374.2,8.62842e+08
6.68e-12,29461.1,8.67956e+08
6.7e-12,29548,8.73084e+08
6.72e-12,29634.9,8.78227e+08
6.74e-12,29721.8,8.83383e+08
6.76e-12,29808.6,8.88555e+08
6.78e-12,29895.5,8.9374e+08
6.8e-12,29982.3,8.9894e+08
6.82e-12,30069.2,9.04155e+08
6.84e-12,30156,9.09383e+08
6.86e-12,30242.8,9.14627e+08
6.88e-12,30329.6,9.19884e+08
6.9e-12,30416.4,9.25156e+08
6.92e-12,30503.1,9.30442e+08
6.94e-12,30589.9,9.35742e+08
6.96e-12,30676.7,9.41057e+08
6.98e-12,30763.4,9.46386e+08
7e-12,30850.1,9.51729e+08
7.02e-12,30936.8,9.57087e+08
7.04e-12,31023.5,9.62459e+08
7.06e-12,31110.2,9.67845e+08
7.08e-12,31196.9,9.73246e+08
7.1e-12,31283.5,9.7866e+08
7.12e-12,31370.2,9.84089e+08
7.14e-12,31456.8,9.89533e+08
7.16e-12,31543.5,9.9499e+08
7.18e-12,31630.1,1.00046e+09
7.2e-12,31716.7,1.00595e+09
7.22e-12,31803.3,1.01145e+09
7.24e-12,31889.8,1.01696e+09
7.26e-12,31976.4,1.02249e+09
7.28e-12,32063,1.02803e+09
7.3e-12,32149.5,1.03359e+09
7.32e-12,32236,1.03916e+09
7.34e-12,32322.5,1.04475e+09
7.36e-12,32409,1.05034e+09
7.38e-12,32495.5,1.05596e+09
7.4e-12,32582,1.06159e+09
7.42e-12,32668.4,1.06723e+09
7.44e-12,32754.9,1.07288e+09
7.46e-12,32841.3,1.07855e+09
7.48e-12,32927.8,1.08424e+09
7.5e-12,33014.2,1.08993e+09
7.52e-12,33100.6,1.09565e+09
7.54e-12,33186.9,1.10137e+09
7.56e-12,33273.3,1.10711e+09
7.58e-12,33359.7,1.11287e+09
7.6e-12,33446,1.11864e+09
7.62e-12,33532.3,1.12442e+09
7.64e-12,33618.7,1.13021e+09
7.66e-12,33705,1.13602e+09
7.68e-12,33791.3,1.14185e+09
7.7e-12,33877.5,1.14769e+09
7.72e-12,33963.8,1.15354e+09
7.74e-12,34050,1.15941e+09
7.76e-12,34136.3,1.16529e+09
7.78e-12,34222.5,1.17118e+09
7.8e-12,34308.7,1.17709e+09
7.82e-12,34394.9,1.18301e+09
7.84e-12,34481.1,1.18895e+09
7.86e-12,34567.3,1.1949e+09
7.88e-12,34653.4,1.20086e+09
7.9e-12,34739.6,1.20684e+09
7.92e-12,34825.7,1.21283e+09
7.94e-12,34911.8,1.21883e+09
7.96e-12,34997.9,1.22485e+09
7.98e-12,35084,1.23089e+09
8e-12,35170.1,1.23693e+09
8.02e-12,35256.1,1.24299e+09
8.04e-12,35342.2,1.24907e+09
8.06e-12,35428.2,1.25516e+09
8.08e-12,35514.2,1.26126e+09
8.1e-12,35600.2,1.26738e+09
8.12e-12,35686.2,1.27351e+09
8.14e-12,35772.2,1.27965e+09
8.16e-12,35858.1,1.28581e+09
8.18e-12,35944.1,1.29198e+09
8.2e-12,36030,1.29816e+09
8.22e-12,36115.9,1.30436e+09
8.24e-12,36201.8,1.31057e+09
8.26e-12,36287.7,1.3168e+09
8.28e-12,36373.6,1.32304e+09
8.3e-12,36459.5,1.32929e+09
8.32e-12,36545.3,1.33556e+09
8.34e-12,36631.1,1.34184e+09
8.36e-12,36717,1.34814e+09
8.38e-12,36802.8,1.35444e+09
8.4e-12,36888.6,1.36077e+09
8.42e-12,36974.3,1.3671e+09
8.44e-12,37060.1,1.37345e+09
8.46e-12,37145.8,1.37981e+09
8.48e-12,37231.6,1.38619e+09
8.5e-12,37317.3,1.39258e+09
8.52e-12,37403,1.39898e+09
8.54e-12,37488.7,1.4054e+09
8.56e-12,37574.3,1.41183e+09
8.58e-12,37660,1.41828e+09
8.6e-12,37745.6,1.42473e+09
8.62e-12,37831.3,1.4312e+09
8.64e-12,37916.9,1.43769e+09
8.66e-12,38002.5,1.44419e+09
8.68e-12,38088.1,1.4507e+09
8.7e-12,38173.6,1.45723e+09
8.72e-12,38259.2,1.46376e+09
8.74e-12,38344.7,1.47032e+09
8.76e-12,38430.2,1.47688e+09
8.78e-12,38515.7,1.48346e+09
8.8e-12,38601.2,1.49006e+09
8.82e-12,38686.7,1.49666e+09
8.84e-12,38772.2,1.50328e+09
8.86e-12,38857.6,1.50991e+09
8.88e-12,38943,1.51656e+09
8.9e-12,39028.5,1.52322e+09
8.92e-12,39113.9,1.52989e+09
8.94e-12,39199.2,1.53658e+09
8.96e-12,39284.6,1.54328e+09
8.98e-12,39370,1.54999e+09
9e-12,39455.3,1.55672e+09
9.02e-12,39540.6,1.56346e+09
9.04e-12,39625.9,1.57021e+09
9.06e-12,39711.2,1.57698e+09
9.08e-12,39796.5,1.58376e+09
9.1e-12,39881.8,1.59055e+09
9.12e-12,39967,1.59736e+09
9.14e-12,40052.2,1.60418e+09
9.16e-12,40137.4,1.61101e+09
9.18e-12,40222.6,1.61786e+09
9.2e-12,40307.8,1.62472e+09
9.22e-12,40393,1.63159e+09
9.24e-12,40478.1,1.63848e+09
9.26e-12,40563.3,1.64538e+09
9.28e-12,40648.4,1.65229e+09
9.3e-12,40733.5,1.65922e+09
9.32e-12,40818.6,1.66615e+09
9.34e-12,40903.6,1.67311e+09
9.36e-12,40988.7,1.68007e+09
9.38e-12,41073.7,1.68705e+09
9.4e-12,41158.7,1.69404e+09
9.42e-12,41243.7,1.70105e+09
9.44e-12,41328.7,1.70806e+09
9.46e-12,41413.7,1.71509e+09
9.48e-12,41498.6,1.72214e+09
9.5e-12,41583.6,1.72919e+09
9.52e-12,41668.5,1.73626e+09
9.54e-12,41753.4,1.74335e+09
9.56e-12,41838.3,1.75044e+09
9.58e-12,41923.2,1.75755e+09
9.6e-12,42008,1.76467e+09
9.62e-12,42092.9,1.77181e+09
9.64e-12,42177.7,1.77896e+09
9.66e-12,42262.5,1.78612e+09
9.68e-12,42347.3,1.79329e+09
9.7e-12,42432.1,1.80048e+09
9.72e-12,42516.8,1.80768e+09
9.74e-12,42601.5,1.81489e+09
9.76e-12,42686.3,1.82212e+09
9.78e-12,42771,1.82936e+09
9.8e-12,42855.7,1.83661e+09
9.82e-12,42940.3,1.84387e+09
9.84e-12,43025,1.85115e+09
9.86e-12,43109.6,1.85844e+09
9.88e-12,43194.2,1.86574e+09
9.9e-12,43278.8,1.87306e+09
9.92e-12,43363.4,1.88039e+09
9.94e-12,43448,1.88773e+09
9.96e-12,43532.6,1.89508e+09
9.98e-12,43617.1,1.90245e+09
1e-11,43701.6,1.90983e+09
1.002e-11,43786.1,1.91722e+09
1.004e-11,43870.6,1.92463e+09
1.006e-11,43955.1,1.93205e+09
1.008e-11,44039.5,1.93948e+09
1.01e-11,44123.9,1.94692e+09
1.012e-11,44208.3,1.95438e+09
1.014e-11,44292.7,1.96185e+09
1.016e-11,44377.1,1.96933e+09
1.018e-11,44461.5,1.97682e+09
1.02e-11,44545.8,1.98433e+09
1.022e-11,44630.1,1.99185e+09
1.024e-11,44714.5,1.99938e+09
1.026e-11,44798.7,2.00693e+09
1.028e-11,44883,2.01449e+09
1.03e-11,44967.3,2.02206e+09
1.032e-11,45051.5,2.02964e+09
1.034e-11,45135.7,2.03723e+09
1.036e-11,45219.9,2.04484e+09
1.038e-11,45304.1,2.05246e+09
1.04e-11,45388.3,2.0601e+09
1.042e-11,45472.4,2.06774e+09
1.044e-11,45556.6,2.0754e+09
1.046e-11,45640.7,2.08307e+09
1.048e-11,45724.8,2.09075e+09
1.05e-11,45808.8,2.09845e+09
1.052e-11,45892.9,2.10616e+09
1.054e-11,45976.9,2.11388e+09
1.056e-11,46061,2.12161e+09
1.058e-11,46145,2.12936e+09
1.06e-11,46228.9,2.13712e+09
1.062e-11,46312.9,2.14489e+09
1.064e-11,46396.9,2.15267e+09
1.066e-11,46480.8,2.16046e+09
1.068e-11,46564.7,2.16827e+09
1.07e-11,46648.6,2.17609e+09
1.072e-11,46732.5,2.18392e+09
1.074e-11,46816.3,2.19177e+09
1.076e-11,46900.2,2.19963e+09
1.078e-11,46984,2.2075e+09
1.08e-11,47067.8,2.21538e+09
1.082e-11,47151.6,2.22327e+09
1.084e-11,47235.3,2.23118e+09
1.086e-11,47319.1,2.2391e+09
1.088e-11,47402.8,2.24703e+09
1.09e-11,47486.5,2.25497e+09
1.092e-11,47570.2,2.26292e+09
1.094e-11,47653.9,2.27089e+09
1.096e-11,47737.5,2.27887e+09
1.098e-11,47821.2,2.28686e+09
1.1e-11,47904.8,2.29487e+09
1.102e-11,47988.4,2.30288e+09
1.104e-11,48071.9,2.31091e+09
1.106e-11,48155.5,2.31895e+09
1.108e-11,48239,2.32701e+09
1.11e-11,48322.6,2.33507e+09
1.112e-11,48406.1,2.34315e+09
1.114e-11,48489.5,2.35124e+09
1.116e-11,48573,2.35934e+09
1.118e-11,48656.4,2.36745e+09
1.12e-11,48739.9,2.37557e+09
1.122e-11,48823.3,2.38371e+09
1.124e-11,48906.7,2.39186e+09
1.126e-11,48990,2.40002e+09
1.128e-11,49073.4,2.4082e+09
1.13e-11,49156.7,2.41638e+09
1.132e-11,49240,2.42458e+09
1.134e-11,49323.3,2.43279e+09
1.136e-11,49406.6,2.44101e+09
1.138e-11,49489.8,2.44924e+09
1.14e-11,49573,2.45749e+09
1.142e-11,49656.2,2.46574e+09
1.144e-11,49739.4,2.47401e+09
1.146e-11,49822.6,2.48229e+09
1.148e-11,49905.8,2.49058e+09
1.15e-11,49988.9,2.49889e+09
1.152e-11,50072,2.50721e+09
1.154e-11,50155.1,2.51553e+09
1.156e-11,50238.2,2.52387e+09
1.158e-11,50321.2,2.53223e+09
1.16e-11,50404.3,2.54059e+09
1.162e-11,50487.3,2.54896e+09
1.164e-11,50570.3,2.55735e+09
1.166e-11,50653.2,2.56575e+09
1.168e-11,50736.2,2.57416e+09
1.17e-11,50819.1,2.58258e+09
1.172e-11,50902,2.59102e+09
1.174e-11,50984.9,2.59946e+09
1.176e-11,51067.8,2.60792e+09
1.178e-11,51150.6,2.61639e+09
1.18e-11,51233.5,2.62487e+09
1.182e-11,51316.3,2.63336e+09
1.184e-11,51399.1,2.64187e+09
1.186e-11,51481.8,2.65038e+09
1.188e-11,51564.6,2.65891e+09
1.19e-11,51647.3,2.66745e+09
1.192e-11,51730,2.676e+09
1.194e-11,51812.7,2.68456e+09
1.196e-11,51895.4,2.69313e+09
1.198e-11,51978,2.70172e+09
1.2e-11,52060.7,2.71031e+09
1.202e-11,52143.3,2.71892e+09
1.204e-11,52225.9,2.72754e+09
1.206e-11,52308.4,2.73617e+09
1.208e-11,52391,2.74481e+09
1.21e-11,52473.5,2.75347e+09
1.212e-11,52556,2.76213e+09
1.214e-11,52638.5,2.77081e+09
1.216e-11,52721,2.7795e+09
1.218e-11,52803.4,2.7882e+09
1.22e-11,52885.8,2.79691e+09
1.222e-11,52968.2,2.80563e+09
1.224e-11,53050.6,2.81437e+09
1.226e-11,53133,2.82311e+09
1.228e-11,53215.3,2.83187e+09
1.23e-11,53297.6,2.84064e+09
1.232e-11,53379.9,2.84941e+09
1.234e-11,53462.2,2.8582e+09
1.236e-11,53544.4,2.86701e+09
1.238e-11,53626.7,2.87582e+09
1.24e-11,53708.9,2.88464e+09
1.242e-11,53791.1,2.89348e+09
1.244e-11,53873.2,2.90233e+09
1.246e-11,53955.4,2.91118e+09
1.248e-11,54037.5,2.92005e+09
1.25e-11,54119.6,2.92893e+09
1.252e-11,54201.7,2.93782e+09
1.254e-11,54283.8,2.94673e+09
1.256e-11,54365.8,2.95564e+09
1.258e-11,54447.8,2.96456e+09
1.26e-11,54529.8,2.9735e+09
1.262e-11,54611.8,2.98245e+09
1.264e-11,54693.7,2.99141e+09
1.266e-11,54775.7,3.00037e+09
1.268e-11,54857.6,3.00935e+09
1.27e-11,54939.5,3.01835e+09
1.272e-11,55021.3,3.02735e+09
1.274e-11,55103.2,3.03636e+09
1.276e-11,55185,3.04539e+09
1.278e-11,55266.8,3.05442e+09
1.28e-11,55348.6,3.06347e+09
1.282e-11,55430.4,3.07252e+09
1.284e-11,55512.1,3.08159e+09
1.286e-11,55593.8,3.09067e+09
1.288e-11,55675.5,3.09976e+09
1.29e-11,55757.2,3.10886e+09
1.292e-11,55838.8,3.11797e+09
1.294e-11,55920.4,3.1271e+09
1.296e-11,56002,3.13623e+09
1.298e-11,56083.6,3.14537e+09
1.3e-11,56165.2,3.15453e+09
1.302e-11,56246.7,3.16369e+09
1.304e-11,56328.2,3.17287e+09
1.306e-11,56409.7,3.18206e+09
1.308e-11,56491.2,3.19126e+09
1.31e-11,56572.7,3.20047e+09
1.312e-11,56654.1,3.20969e+09
1.314e-11,56735.5,3.21892e+09
1.316e-11,56816.9,3.22816e+09
1.318e-11,56898.2,3.23741e+09
1.32e-11,56979.6,3.24667e+09
1.322e-11,57060.9,3.25595e+09
1.324e-11,57142.2,3.26523e+09
1.326e-11,57223.5,3.27452e+09
1.328e-11,57304.7,3.28383e+09
1.33e-11,57385.9,3.29314e+09
1.332e-11,57467.1,3.30247e+09
1.334e-11,57548.3,3.31181e+09
1.336e-11,57629.5,3.32115e+09
1.338e-11,57710.6,3.33051e+09
1.34e-11,57791.7,3.33988e+09
1.342e-11,57872.8,3.34926e+09
1.344e-11,57953.9,3.35865e+09
1.346e-11,58034.9,3.36805e+09
1.348e-11,58115.9,3.37746e+09
1.35e-11,58196.9,3.38688e+09
1.352e-11,58277.9,3.39631e+09
1.354e-11,58358.8,3.40575e+09
1.356e-11,58439.8,3.41521e+09
1.358e-11,58520.7,3.42467e+09
1.36e-11,58601.6,3.43414e+09
1.362e-11,58682.4,3.44363e+09
1.364e-11,58763.3,3.45312e+09
1.366e-11,58844.1,3.46262e+09
1.368e-11,58924.9,3.47214e+09
1.37e-11,59005.6,3.48166e+09
1.372e-11,59086.4,3.4912e+09
1.374e-11,59167.1,3.50074e+09
1.376e-11,59247.8,3.5103e+09
1.378e-11,59328.4,3.51986e+09
1.38e-11,59409.1,3.52944e+09
1.382e-11,59489.7,3.53903e+09
1.384e-11,59570.3,3.54862e+09
1.386e-11,59650.9,3.55823e+09
1.388e-11,59731.5,3.56785e+09
1.39e-11,59812,3.57747e+09
1.392e-11,59892.5,3.58711e+09
1.394e-11,59973,3.59676e+09
1.396e-11,60053.4,3.60642e+09
1.398e-11,60133.9,3.61608e+09
1.4e-11,60214.3,3.62576e+09
1.402e-11,60294.7,3.63545e+09
1.404e-11,60375,3.64515e+09
1.406e-11,60455.4,3.65485e+09
1.408e-11,60535.7,3.66457e+09
1.41e-11,60616,3.6743e+09
1.412e-11,60696.3,3.68404e+09
1.414e-11,60776.5,3.69378e+09
1.416e-11,60856.7,3.70354e+09
1.418e-11,60936.9,3.71331e+09
1.42e-11,61017.1,3.72309e+09
1.422e-11,61097.2,3.73287e+09
